INFO:__main__:created checkpoint for epoch 301 with training_loss: 2153675910.295082 and validation_loss: 2580439296.0
INFO:__main__:created checkpoint for epoch 311 with training_loss: 1895176365.1147542 and validation_loss: 3740888064.0
INFO:__main__:created checkpoint for epoch 321 with training_loss: 1102066628.1967213 and validation_loss: 2435561472.0
INFO:__main__:created checkpoint for epoch 331 with training_loss: 2028721155.147541 and validation_loss: 2139368192.0
INFO:__main__:created checkpoint for epoch 341 with training_loss: 2242123911.344262 and validation_loss: 280073056.0
INFO:__main__:created checkpoint for epoch 351 with training_loss: 2167164494.163934 and validation_loss: 697017344.0
INFO:__main__:updated best_model in epoch 356 with training_loss: 2341222999.0819674 and validation_loss: 89512296.0
INFO:__main__:created checkpoint for epoch 361 with training_loss: 1552566817.0491803 and validation_loss: 5699663872.0
INFO:__main__:created checkpoint for epoch 371 with training_loss: 1152483178.4918032 and validation_loss: 2970643968.0
INFO:__main__:updated best_model in epoch 373 with training_loss: 1813172423.3442624 and validation_loss: 45660184.0
INFO:__main__:created checkpoint for epoch 381 with training_loss: 1777343810.0983605 and validation_loss: 2319635968.0
INFO:__main__:created checkpoint for epoch 391 with training_loss: 4988351548.327868 and validation_loss: 3541553152.0
INFO:__main__:updated best_model in epoch 398 with training_loss: 1844141368.6557376 and validation_loss: 31910772.0
INFO:__main__:created checkpoint for epoch 401 with training_loss: 1789015758.6885245 and validation_loss: 1657575680.0
INFO:__main__:created checkpoint for epoch 411 with training_loss: 1502582760.3934426 and validation_loss: 1643150080.0
INFO:__main__:created checkpoint for epoch 421 with training_loss: 1203606163.9344263 and validation_loss: 1012650368.0
INFO:__main__:created checkpoint for epoch 431 with training_loss: 1311023214.1639345 and validation_loss: 844119168.0
INFO:__main__:created checkpoint for epoch 441 with training_loss: 1882133302.557377 and validation_loss: 2673733120.0
INFO:__main__:created checkpoint for epoch 451 with training_loss: 1411493818.7540984 and validation_loss: 987491584.0
INFO:__main__:created checkpoint for epoch 461 with training_loss: 1227954551.081967 and validation_loss: 1437550976.0
INFO:__main__:created checkpoint for epoch 471 with training_loss: 1324062266.2295082 and validation_loss: 1522836096.0
INFO:__main__:created checkpoint for epoch 481 with training_loss: 1389643192.1311476 and validation_loss: 3775962624.0
INFO:__main__:created checkpoint for epoch 491 with training_loss: 1469922797.6393442 and validation_loss: 1791781632.0
INFO:__main__:created checkpoint for epoch 501 with training_loss: 1907782442.4918032 and validation_loss: 1047982208.0
INFO:__main__:created checkpoint for epoch 511 with training_loss: 1838380417.0491803 and validation_loss: 403510272.0
INFO:__main__:created checkpoint for epoch 521 with training_loss: 1289044939.0163934 and validation_loss: 2394231808.0
INFO:__main__:updated best_model in epoch 527 with training_loss: 1031834251.5409836 and validation_loss: 18904022.0
INFO:__main__:created checkpoint for epoch 531 with training_loss: 1317551836.0655737 and validation_loss: 1822428416.0
INFO:__main__:created checkpoint for epoch 541 with training_loss: 834848005.2459016 and validation_loss: 1434943872.0
INFO:__main__:created checkpoint for epoch 551 with training_loss: 1087478107.2786884 and validation_loss: 853330048.0
INFO:__main__:created checkpoint for epoch 561 with training_loss: 802215855.2131147 and validation_loss: 997956544.0
INFO:__main__:created checkpoint for epoch 571 with training_loss: 1064516364.0655738 and validation_loss: 552050240.0
INFO:__main__:updated best_model in epoch 580 with training_loss: 1175853373.3770492 and validation_loss: 12750705.0
INFO:__main__:created checkpoint for epoch 581 with training_loss: 884681292.590164 and validation_loss: 2218347776.0
INFO:__main__:created checkpoint for epoch 591 with training_loss: 975069065.4426229 and validation_loss: 1717936128.0
INFO:__main__:created checkpoint for epoch 601 with training_loss: 1379830594.6229508 and validation_loss: 808167232.0
INFO:__main__:created checkpoint for epoch 611 with training_loss: 1499053094.2950819 and validation_loss: 185155456.0
INFO:__main__:created checkpoint for epoch 621 with training_loss: 1266297039.4754097 and validation_loss: 408296928.0
INFO:__main__:created checkpoint for epoch 631 with training_loss: 779515290.2295082 and validation_loss: 178849440.0
INFO:__main__:created checkpoint for epoch 641 with training_loss: 1026117017.1803279 and validation_loss: 203446480.0
INFO:__main__:created checkpoint for epoch 651 with training_loss: 1251048204.590164 and validation_loss: 2663010048.0
INFO:__main__:created checkpoint for epoch 661 with training_loss: 851432303.4754099 and validation_loss: 18085868.0
INFO:__main__:created checkpoint for epoch 671 with training_loss: 1172044684.590164 and validation_loss: 1665732480.0
INFO:__main__:created checkpoint for epoch 681 with training_loss: 1189182308.1967213 and validation_loss: 1920383744.0
INFO:__main__:created checkpoint for epoch 691 with training_loss: 864356633.4426229 and validation_loss: 721964160.0
INFO:__main__:created checkpoint for epoch 701 with training_loss: 1558575666.3606558 and validation_loss: 1812273920.0
INFO:__main__:created checkpoint for epoch 711 with training_loss: 620741852.3278688 and validation_loss: 335842976.0
INFO:__main__:created checkpoint for epoch 721 with training_loss: 914012526.9508197 and validation_loss: 1302241024.0
INFO:__main__:created checkpoint for epoch 731 with training_loss: 1229967342.1639345 and validation_loss: 702597120.0
INFO:__main__:created checkpoint for epoch 741 with training_loss: 1075955538.0983605 and validation_loss: 1629398400.0
INFO:__main__:created checkpoint for epoch 751 with training_loss: 821657885.3770492 and validation_loss: 55162840.0
INFO:__main__:created checkpoint for epoch 761 with training_loss: 1345075469.9016395 and validation_loss: 372576256.0
INFO:__main__:created checkpoint for epoch 771 with training_loss: 658721621.5081967 and validation_loss: 787678784.0
INFO:__main__:created checkpoint for epoch 781 with training_loss: 846703763.409836 and validation_loss: 1558243584.0
INFO:__main__:created checkpoint for epoch 791 with training_loss: 777236402.8852459 and validation_loss: 191851136.0
INFO:__main__:updated best_model in epoch 795 with training_loss: 877427076.9836066 and validation_loss: 6967715.5
INFO:__main__:created checkpoint for epoch 801 with training_loss: 837542465.5737705 and validation_loss: 96539160.0
INFO:__main__:created checkpoint for epoch 811 with training_loss: 824010957.1147541 and validation_loss: 1380888832.0
INFO:__main__:created checkpoint for epoch 821 with training_loss: 621374958.1639345 and validation_loss: 1296744448.0
INFO:__main__:created checkpoint for epoch 831 with training_loss: 821862979.409836 and validation_loss: 1481989888.0
INFO:__main__:created checkpoint for epoch 841 with training_loss: 544487414.8196721 and validation_loss: 949127808.0
INFO:__main__:created checkpoint for epoch 851 with training_loss: 678338753.5737705 and validation_loss: 695424064.0
INFO:__main__:created checkpoint for epoch 861 with training_loss: 677225804.0655738 and validation_loss: 414635136.0
INFO:__main__:created checkpoint for epoch 871 with training_loss: 661082799.2131147 and validation_loss: 1560551424.0
INFO:__main__:created checkpoint for epoch 881 with training_loss: 1444673807.737705 and validation_loss: 1247811584.0
INFO:__main__:created checkpoint for epoch 891 with training_loss: 570899928.7868853 and validation_loss: 287154080.0
INFO:__main__:created checkpoint for epoch 901 with training_loss: 773873992.3934426 and validation_loss: 349021376.0
INFO:__main__:created checkpoint for epoch 911 with training_loss: 1004145391.2131147 and validation_loss: 393814656.0
INFO:__main__:created checkpoint for epoch 921 with training_loss: 478040363.40983605 and validation_loss: 309556096.0
INFO:__main__:created checkpoint for epoch 931 with training_loss: 685846025.4426229 and validation_loss: 412813184.0
INFO:__main__:created checkpoint for epoch 941 with training_loss: 675154045.9016393 and validation_loss: 83122208.0
INFO:__main__:created checkpoint for epoch 951 with training_loss: 641681491.6721312 and validation_loss: 135202448.0
INFO:__main__:created checkpoint for epoch 961 with training_loss: 519814281.704918 and validation_loss: 60611596.0
INFO:__main__:created checkpoint for epoch 971 with training_loss: 546219746.3606558 and validation_loss: 1128236672.0
INFO:__main__:created checkpoint for epoch 981 with training_loss: 578603531.2786885 and validation_loss: 889205376.0
INFO:__main__:created checkpoint for epoch 991 with training_loss: 539941472.1311475 and validation_loss: 1129524736.0
